"","x","y","n","dist_errors","data_gen_mech","sim_type"
"9382",10.7513506740688,46694.3297226738,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9383",7.49081306400942,1790.48665687273,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9384",9.81771157910848,18354.8201393783,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9385",6.00999124456754,406.84115243719,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9386",6.50357285918547,666.947169335601,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9387",6.66613850282861,784.151391016369,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9388",3.74894124321985,41.7807277938917,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9389",6.66414341875158,783.326576836146,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9390",6.71613421230757,824.520478356485,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9391",5.62748148345378,278.89039890111,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9392",2.65566673277864,14.1557663021708,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9393",5.55761091816417,260.202299095572,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9394",3.07023700769166,21.8587276316566,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9395",5.22095523353781,184.955497790961,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9396",4.73180436334818,113.455376438206,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9397",6.54937808384959,697.767402495662,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9398",5.54033702610755,253.429490981477,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9399",5.97860258129135,394.338830220966,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9400",4.62670999085364,101.605012692682,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9401",7.00759611825234,1103.67433803807,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9402",5.69984190276651,299.216817063617,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9403",4.6924606315305,110.315241732201,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9404",5.73265024630429,309.056808339436,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9405",6.26080125892365,525.384346371948,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9406",7.06508097157572,1170.65807841317,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9407",4.48132409801924,90.0199463865051,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9408",2.57639355087309,13.0715429264549,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9409",5.49406322436417,242.547852482197,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9410",2.44292425772612,12.0484382263753,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9411",4.70296112427586,111.839879515994,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9412",2.25342514199566,9.56297072930743,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9413",4.84419313683948,127.781793353586,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9414",7.15913524564456,1284.5625883855,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9415",2.309135079297,9.97970642324671,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9416",4.91097580850133,135.19356619573,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9417",6.62401679393984,754.093161731229,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9418",3.2977491904273,26.8243139222224,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9419",6.29217292029208,541.835070550766,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9420",5.13805527139109,171.447762697692,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9421",2.52876388726832,9.21910457638079,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9422",4.93399664753401,140.116332730545,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9423",2.34799054028865,8.9174604980273,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9424",5.56368950603759,262.268998379015,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9425",5.60301635609106,271.707654037177,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9426",7.27847171241853,1447.53075320224,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9427",2.91746058429349,18.1411378199558,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9428",4.03731267883299,58.5058707715005,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9429",5.58150044352177,266.676079313765,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9430",0.029978773206758,-0.655275402184943,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9431",9.82259119801178,18443.6441262035,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9432",6.36795341510828,584.399111189669,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9433",3.112125457054,21.2425056602576,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9434",5.09307213682361,163.427827306872,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9435",2.57165274852999,10.8616545155975,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9436",8.06503715404649,3181.10358669064,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9437",4.7568672771131,114.71627433084,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9438",6.11769814492612,452.105772349783,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9439",4.54328548959581,93.6789455723578,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9440",4.87800149696244,131.368022035255,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9441",6.3631308952453,581.321358851532,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9442",5.9630807678842,387.405931423797,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9443",3.46346134058185,31.9385083931188,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9444",3.76073418231465,43.8358754080098,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9445",4.9034326941383,134.545457824138,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9446",5.22986199967875,186.416626253698,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9447",3.82281176466886,46.5905394052061,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9448",2.41847493649254,11.5626888202068,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9449",5.18980477840522,177.683665517868,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9450",6.3788082131862,588.963533106504,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9451",5.32925284592445,207.982834421571,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9452",7.11752529115366,1231.63153333637,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9453",2.1005093751011,10.2961120597656,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9454",7.1735446047981,1304.89506196496,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9455",4.87251777740175,130.650866687199,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9456",5.32956956380832,206.131059629282,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9457",4.24623594511078,68.5440780650493,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9458",4.5538100412796,97.2474754218257,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9459",4.88146125337336,132.018203792122,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9460",5.22634328017894,184.070255909585,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9461",3.65892647160263,38.3815162115518,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9462",10.0669345567492,23553.1742113649,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9463",3.71653303954197,41.4950921034589,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9464",4.67424343764018,107.892301226804,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9465",5.95068630123644,383.461101542993,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9466",4.02809140498196,55.8486030607534,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9467",6.24219630666306,512.536251423987,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9468",3.06843885530895,22.5091982973456,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9469",4.46537699392941,87.1530319283573,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9470",2.68408302575479,13.0223056564663,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9471",4.78789447544264,120.258894569772,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9472",5.86668434400946,354.481534669445,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9473",4.95870822082869,143.846912515648,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9474",6.95802698764674,1051.53289374699,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9475",2.94817635947654,19.2892291681265,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9476",5.03114155724872,152.667623425815,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9477",2.75085167351847,17.091013315539,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9478",2.49876008417581,12.2827693855697,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9479",4.79031984144531,118.966952251002,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9480",2.06822851837724,7.92985503830595,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9481",4.22967413981377,68.20070990997,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9482",6.97754111446189,1072.34023654381,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9483",5.07904712184467,161.087113635091,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9484",0.992098207407748,2.06919702209707,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9485",3.58051318279539,36.0327341738606,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9486",8.53897786014935,5109.6937600188,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9487",9.85269983328491,19010.1122191085,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9488",5.66770786295756,289.394089851377,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9489",6.33679287463297,565.261551287802,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9490",6.53002332501117,685.750720473665,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9491",5.65206312656356,283.449861884083,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9492",5.45090672397851,231.985342650246,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9493",7.71629111378486,2246.03114959835,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9494",2.65092104052949,13.374546796187,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9495",8.80145208076564,6644.01017224457,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9496",3.12547574295997,22.6730815694767,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9497",5.7064801499545,300.155289600266,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9498",5.98881562726007,398.696225426397,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9499",1.82543287578464,5.63396140582618,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9500",5.70293676767289,300.074349928454,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9501",5.24414468653896,192.161769129892,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9502",3.20359897864676,25.2882920032655,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9503",2.05090062686459,7.4785048135224,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9504",4.07576385869139,59.4710181440801,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9505",4.49605169100481,90.8096799541063,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9506",6.05113933897095,423.73348376333,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9507",4.73641532294554,116.219122412006,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9508",5.59454521790465,268.31394550989,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9509",4.08998227618348,59.0893287901056,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9510",6.72316519208379,831.361097370732,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9511",5.76431977769726,317.926917575549,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9512",5.59179538490713,266.117154221848,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9513",7.09468753563093,1205.76550974066,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9514",3.14218181427223,22.434392030442,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9515",3.28566531803686,28.5364133692785,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9516",5.79318111938626,326.46877978329,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9517",2.74153919392158,15.2736779178672,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9518",5.60073411652221,273.723111729744,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9519",3.56719805753194,36.4413655996763,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9520",5.16195683981119,173.530046568761,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9521",5.74027749467872,311.489181745856,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9522",2.42869259921411,12.3155606759971,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9523",5.30269439632231,199.438897891855,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9524",6.5024919576724,666.454022149178,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9525",4.87980154669435,132.173287425767,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9526",6.18314397234289,483.744183767274,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9527",2.43636905770071,9.87889892449597,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9528",5.58276318599408,264.803364184635,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9529",3.25325885635686,26.3793875118946,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9530",6.87102915794977,964.434221840401,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9531",4.66201132202601,104.794827695426,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9532",6.84955668785526,943.383391850207,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9533",5.20599537201057,181.145999326982,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9534",6.11989576073279,455.907808068094,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9535",4.39354264493623,80.6846608181456,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9536",5.67506999335281,292.159713658823,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9537",3.7821175049105,43.8325861394568,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9538",6.45731595613437,636.564529095907,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9539",4.59588838966869,97.8277882748062,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9540",5.12591741513588,168.792067983053,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9541",4.84551202332378,125.657858996089,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9542",5.38061343430314,218.75575198059,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9543",5.8997906989346,364.418503984224,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9544",4.66786597539402,105.892539574119,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9545",7.76350952109432,2353.8476155428,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9546",7.01885706012663,1114.8227777123,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9547",4.80210643953084,121.105319879374,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9548",1.07991904163386,2.37743572907435,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9549",4.37372616877941,78.3935900377595,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9550",5.56348581400532,261.223371875201,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9551",7.61905849722777,2036.9182111234,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9552",5.44479563533064,230.539174798536,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9553",5.32180664979647,203.779994122237,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9554",5.03519707259762,155.437932179393,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9555",6.14654403124632,467.464263202433,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9556",6.66137668718058,782.993665261858,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9557",6.76366902894152,866.629402624935,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9558",4.75539268881544,114.435776623204,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9559",9.23055452137484,10203.7476040986,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9560",3.86645436568488,48.5464023372742,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9561",6.37859201041514,588.74531646322,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9562",7.4734146426504,1760.86231265232,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9563",8.12698034136703,3384.39366380456,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9564",4.95679777539306,142.180083312962,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9565",9.17317377497679,9636.49227078364,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9566",6.19961381599225,491.6311021066,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9567",5.47322861071041,237.657165522332,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9568",3.96403440886929,52.9339345683269,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9569",1.7861799172249,4.61652266003379,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9570",2.80448623030834,16.0400574851186,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9571",8.26974232726006,3901.94213740157,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9572",4.55977998636131,95.6154421795121,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9573",2.53121276541265,12.9396849614155,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9574",5.4067635604253,222.653422769924,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9575",0.691693545229189,2.09660925071263,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9576",5.76540858499584,319.288321927481,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9577",4.15721218808196,63.9361855887415,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9578",0.549988748508844,1.29921708744825,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
"9579",2.49647594205007,11.5627605673381,1000,"Normal(0,1)","exp(x)","n=1000; dist error: Normal(0,1); data gen. mech.: exp(x)"
